,All,B,DC,Fibroblast,Gliacyte,Intestinal Epithelial,Lymphatic EC,Mast,Mono/Macro,Pericyte,Plasma,SMC,T,Tumor,Vascular EC
BLZF1,0.0,0.0,0.0,0.0,-0.0031328320802005145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPDH2,0.0,0.0,0.0,0.0,-0.005012531328320881,0.0,0.0,-0.008172544194078746,0.0,-0.004616524445908629,0.0,0.0,0.0,0.0,-0.006611912535782959
PCDH20,0.0,0.0,0.0,0.0,-0.003759398496240711,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007494924431868331,0.0,0.0,0.0
FBXW5,0.0,0.0,0.0,0.0,-0.003759398496240639,0.0010832351266417824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URI1,0.0,0.0,0.0,0.0,-0.0037593984962406703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025947412347198048,0.0,0.0
CLPTM1L,0.0,0.0,0.0,0.0,-0.0012531328320802243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACBD5,0.0,0.0,0.0,0.0,-0.008931375681679331,0.0,0.0,-0.00511695906432757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA11,0.0,0.0,0.0,0.0,-0.003759398496240677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA7A,0.0,0.0,0.0,0.0,-0.005639097744360936,-0.000595809986216378,-0.0062877290480008894,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012072998032858402,0.0
RBM47,0.0,0.0,0.0,0.0,-0.0018796992481203178,0.004311709556146992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020009265779395435
JADE1,0.0,0.0,0.0,0.0,-0.0018796992481203186,0.0,0.0,0.0,0.0,-0.00825385936872743,0.0,0.0,0.0,0.0,-0.0025981281097450615
UEVLD,0.0,0.0,0.0,0.0,-0.01602156768880516,0.0,-0.004504504504504501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYPL1,0.0,0.0,0.0,0.0,-0.0056390977443610294,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025959861339993205,0.0,0.0,0.0
AKAP9,0.0,0.0,0.0,0.0,-0.009927890705795403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUNK,0.0,0.0,0.0,0.0,-0.0037593984962406663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANXA5,0.0,0.0,0.0,0.0,-0.010957501773213746,0.0,0.0,-0.0043859649122807475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSTF1,0.0,0.0,0.0,0.0,-0.003759398496240663,0.0,0.0,-0.00438596491228076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMT1,0.0,0.0,0.0,0.0,-0.004676957547157023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004230676314110792
CHURC1,0.0,0.0,0.0,0.0,-0.003759398496240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOP2A,0.0,0.0,0.0,0.0,-0.004385964912280784,0.0,0.0,0.0,0.0,-0.005412694180393795,0.0,-0.0006020848450225057,0.0,0.0,0.0
EMG1,0.0,0.0,0.0,0.0,-0.005269075437331995,0.0,-0.005982921755723107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQSTM1,0.0,0.0,0.0,0.0,-0.01198945287166805,0.0,0.0,0.018564039543347358,0.0,0.0,0.0,0.0,0.0,0.017354770470681062,0.0
CLMN,0.0,0.0,0.0,0.0,-0.011176670044926212,0.0,0.0,0.0,0.0,-0.01807822296172658,0.0,0.0,-0.00321332845594792,0.00546779257413636,0.0
MAP2K5,0.0,0.0,0.0,0.0,0.0,-0.007295780071895911,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038842179506394566,-0.008079916380876158,0.0
TECPR2,0.0,0.0,0.0,0.0,0.0,-0.001965833658673742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036206538967362358,-0.003415663761800948
MAMSTR,0.0,0.0,0.0,0.0,0.0,-0.0003050581139418484,0.0,0.0,0.0,0.0,0.0,0.0,-0.00280627131402702,0.0,0.0
SMIM6,0.0,0.0,0.0,0.0,0.0,-0.002205935101850271,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020889150128486733,0.0,0.0
RTL8A,0.0,0.0,0.0,0.0,0.0,-0.0013597969073259489,-0.0033783783783783157,0.0,-0.001269929840981092,0.0,0.0,0.0,0.0,0.009811801335915056,0.0
MICAL1,0.0,0.0,0.0,0.0,0.0,-0.002564326543888998,0.0,-0.0036549707602339192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG7,0.0,0.0,0.0,0.0,0.0,0.015600770824224402,0.0,0.0,0.0,-0.019724983476803636,0.002909365902551678,0.0,0.0,0.0,0.030453990307272208
LZTS2,0.0,0.0,0.0,0.0,-0.004835993605521828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP11,0.0,0.0,0.0,0.0,-0.0025062656641604494,0.0,0.0,-0.00511695906432759,0.0,0.0,0.002263922536150506,-0.0017096731349709937,0.0,0.0,0.0
ABHD12,0.0,0.0,0.0,0.0,0.0,-0.0034586532133179955,0.0,0.0,0.0,0.0,-0.002542419869429004,-0.0009188612627989619,0.0,0.0,-0.004422070032108717
C14orf28,0.0,0.0,0.0,0.0,0.0,0.006202385856233593,0.0,0.0,0.0,0.0,-0.002361759188219722,-0.0010005950133781618,0.0,0.0,0.0
FASTKD5,0.0,0.0,0.0,0.0,0.0,-0.00391543196928494,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030584872477627317,-0.0024164478214543012,0.0
THOC5,0.0,0.0,0.0,0.0,0.0,-0.0045811825537201735,0.0,0.0,-0.004294152381632709,0.0,-0.0038632215552318236,-0.003671882844587695,0.0,0.0,0.0
TTPAL,0.0,0.0,0.0,0.0,0.0,-0.0020432205248870593,0.0,0.0,-0.0032265796777346933,0.0,0.0,-0.0017570820929120091,-0.006738442438191061,0.0,0.0
COA8,0.0,0.0,0.0,0.0,0.0,0.005911048428146241,-0.0005630630630630658,0.0,0.0,0.02026734847188154,0.0,-0.002419665762246598,0.0,0.0,0.0
TMEM176A,0.0,0.0,0.0,0.0,-0.004673281549700843,0.0,0.0,-0.01931716096356827,0.0,0.0,0.0,0.0,0.0,0.0,0.019298020443026562
IER5L,0.0,0.0,0.0,0.0,0.0,-0.0008326687122875392,-0.007844838988706143,0.0,0.0,0.0,0.0,-0.0012675797942008145,0.0,0.0,-0.0044747886675429805
TLE5,0.0,0.0,0.0,0.0,-0.00855834051963195,0.007916675977867063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF22,0.0,0.0,0.0,0.0,-0.003759398496240642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHISA5,0.0,0.0,0.0,0.0,-0.003759398496240663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIGD4,0.0,0.0,0.0,0.0,-0.0056390977443610294,0.0,0.0,-0.005116959064327527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXD1,0.0,0.0,0.0,0.0,-0.015317475480156868,0.0,0.0,-0.002923976608187163,0.0,0.0,0.0,-0.008436418868522635,0.0,0.0,0.0
PPID,0.0,0.0,0.0,0.0,-0.0037593984962406416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCD2,0.0,0.0,0.0,0.0,-0.006903576695354192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010500056859238448,0.0,0.0
TUBGCP3,0.0,0.0,0.0,0.0,-0.0037593984962406703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM125,0.0,0.0,0.0,0.0,-0.003759398496240656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RAP,0.0,0.0,0.0,0.0,-0.006892230576441277,-0.001403635193790478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCKS,0.0,0.0,0.0,0.0,-0.01992563463881168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPY19L4,0.0,0.0,0.0,0.0,-0.005639097744360936,0.0,0.0,0.0,0.0,0.0,-0.003423237279519221,-0.0024598975483352977,0.0,0.0,0.0
PARP12,0.0,0.0,0.0,0.0,-0.001879699248120328,0.0,0.0,-0.0029239766081871656,0.0063306686139325075,0.0,0.0,-0.0014017958093472506,-0.014415702798748887,0.0,0.0
ST3GAL6,0.0,0.0,0.0,0.0,-0.004385964912280777,0.0,0.0,0.0,0.0,-0.0025829067269522465,0.0,0.0,0.0,0.0,0.0
SLC25A19,0.0,0.0,0.0,0.0,-0.003759398496240711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGXB3,0.0,0.0,0.0,0.0,-0.0056390977443610294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGR2,0.0,0.0,0.0,0.0,-0.004385964912280805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK38,0.0,0.0,0.0,0.0,-0.0012531328320802243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOL6,0.0,0.0,0.0,0.0,-0.003759398496240711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017088083367723925,0.0,0.0
ATXN1L,0.0,0.0,0.0,0.0,-0.014447731238758647,0.0,-0.001689189189189201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NECAP2,0.0,0.0,0.0,0.0,0.0,-0.011223339090978413,0.0,-0.0021929824561403594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD2,0.0,0.0,0.0,0.0,0.0,-0.004743750330992096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDHR2,0.0,0.0,0.0,0.0,0.0,0.045625726381008216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENDOG,0.0,0.0,0.0,0.0,0.0,0.015095284950228294,-0.002252252252252294,0.0,-0.001215253713978439,-0.004180117821271016,0.0,0.0,0.0,0.0,0.0
IL22RA1,0.0,0.0,0.0,0.0,0.0,-0.003123522837368834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTA1,0.0,0.0,0.0,0.0,0.0,0.013135763465416702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESAM,0.0,0.0,0.0,0.0,0.0,-0.0009155306224920184,0.0,0.0,0.021127994470595945,0.0,-0.0019653715222593703,0.0,0.0,0.0,0.0
GNAQ,0.0,0.0,0.0,0.0,-0.0056390977443610294,0.0,-0.011140595932324337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI27L2,0.0,0.0,0.0,0.0,-0.006492088504703053,-0.0069233412183926975,0.0,-0.005847953216374329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATD1,0.0,0.0,0.0,0.0,0.0,-0.0014019956573698108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM92,0.0,0.0,0.0,0.0,0.0,-0.0016806357430885202,0.0,0.0,-0.0006213673385913264,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A18AS,0.0,0.0,0.0,0.0,0.0,0.014338633750059834,0.0,0.0,0.0,0.0,-0.0030742451712874284,0.0,0.0,0.0,0.0
ZBTB45,0.0,0.0,0.0,0.0,-0.0012531328320801976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH2,0.0,0.0,0.0,0.0,-0.0018796992481203265,0.0,-0.0033783783783783157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013395244865672439
HCK,0.0,0.0,0.0,0.0,-0.006265664160401104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF12A,0.0,0.0,0.0,0.0,-0.0056390977443609705,0.0,0.0,0.0,0.0,-0.004126186921748926,0.0,0.0,0.0,0.0,0.0
EPC2,0.0,0.0,0.0,0.0,-0.003759398496240719,0.0,0.0,0.0,0.0,-0.008263456795210183,0.0,-0.0039315706123305046,0.0,0.0,0.0
KLHDC9,0.0,0.0,0.0,0.0,0.0,-0.002991099534286827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSR1,0.0,0.0,0.0,0.0,-0.0037593984962406585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ9,0.0,0.0,0.0,0.0,-0.0012531328320802369,0.0,0.0,0.0,0.0,0.0,0.0,-0.004027527916905712,-0.008486687341207461,0.0,0.0
DCAF7,0.0,0.0,0.0,0.0,-0.004385964912280805,0.0,0.0,-0.009346914011457019,0.0,0.0,-0.009517766060684399,0.0,0.014728976011900955,0.0,0.0
SOCS4,0.0,0.0,0.0,0.0,-0.005639097744360936,6.588820931023652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf15,0.0,0.0,0.0,0.0,-0.0012531328320802243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004475771546795227,0.0
GSTP1,0.0,0.0,0.0,0.0,-0.01671379540789368,0.0,-0.006300649745476233,0.0,0.0,0.0,0.0,0.0,0.0,0.027064208074039944,0.0
ZNF254,0.0,0.0,0.0,0.0,-0.0031328320802006195,0.0,0.0,-0.0036549707602339192,0.0,0.0,0.0,0.0,-0.004841743343373084,0.0,0.0
ATP1A1,0.0,0.0,0.0,0.0,-0.015811914902263184,0.0,0.0,-0.002192982456140369,0.0,0.0,0.0,0.0,-0.01385352093267209,0.0,0.0
ZNF576,0.0,0.0,0.0,0.0,0.0,-0.0033485880489250246,0.0,0.0,0.0,0.0,-0.002443645869696539,-0.0016775447584845803,0.0,0.0,0.0
SKI,0.0,0.0,0.0,0.0,0.0,0.0002488866003729658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX14,0.0,0.0,0.0,0.0,-0.0025062656641604473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF32,0.0,0.0,0.0,0.0,0.0,-0.0005691301597762113,0.0,-0.00438596491228075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK7,0.0,0.0,0.0,0.0,0.0,-0.0029251734702452526,0.0,0.0,-0.0020964589097392013,0.0,0.0,0.0,0.0,0.0,0.0
CREB3L3,0.0,0.0,0.0,0.0,0.0,-0.0009164020767547979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IZUMO4,0.0,0.0,0.0,0.0,0.0,-0.000533563674722374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICD2,0.0,0.0,0.0,0.0,0.0,-0.002161860487335309,0.0,-0.0029239766081871573,0.0,0.0,0.012847153660758791,0.0,0.0,0.0,-0.006728823363277837
DOLK,0.0,0.0,0.0,0.0,0.0,-0.0028968714632453944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHETA2,0.0,0.0,0.0,0.0,0.0,-0.003955673715164219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013829703705988256
ZNF358,0.0,0.0,0.0,0.0,-0.007545580390645096,0.0,0.0,-0.002192982456140369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARK1,0.0,0.0,0.0,0.0,0.0,-0.0004817259305244683,-0.000563063063063064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD9B,0.0,0.0,0.0,0.0,0.0,-0.0006453427526079652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3H,0.0,0.0,0.0,0.0,0.0,-0.004839257106414657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFER,0.0,0.0,0.0,0.0,0.0,0.0008577354575361083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001971551543178036,0.0
FAM171B,0.0,0.0,0.0,0.0,0.0,-0.0008781485392327222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006585994831296346,0.0
TRAPPC1,0.0,0.0,0.0,0.0,0.0,0.012820892810278015,-0.002252252252252288,-0.005116959064327527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT122,0.0,0.0,0.0,0.0,0.0,0.00013886031520214513,0.0,0.0,0.0,-0.0024751175557743994,-0.0030717704115417886,0.0,0.0,-0.003837092143733405,-0.003202704055925963
UBQLN2,0.0,0.0,0.0,0.0,0.0,-0.007571740180333598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010783342258655678,0.0
NACC2,0.0,0.0,0.0,0.0,0.0,-0.0058711322209140555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013002719931794741
BBOF1,0.0,0.0,0.0,0.0,0.0,-0.0027824216305235815,0.0,0.0,0.0,-0.004244825446328897,0.0,0.0,0.0,0.0,-0.006119960369949143
ARHGEF15,0.0,0.0,0.0,0.0,0.0,-0.0004247607207999831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM144,0.0,0.0,0.0,0.0,0.0,-0.004989903346248675,0.0,0.0,0.0,-0.002277053228318836,0.0,0.0,0.0,0.0,0.0
ARHGAP39,0.0,0.0,0.0,0.0,0.0,-0.001681128541699604,0.0,0.0,0.0,-0.004198134878986408,0.0,0.0,0.0,0.0,0.0
WDR54,0.0,0.0,0.0,0.0,0.0,-0.0009596863816897602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUS2,0.0,0.0,0.0,0.0,0.0,-0.0016949727346965604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L12,0.0,0.0,0.0,0.0,0.0,-0.002813072157855867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC5C,0.0,0.0,0.0,0.0,0.0,-0.0009388568433189431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAZ2,0.0,0.0,0.0,0.0,0.0,0.01802153293477876,0.0,-0.010908936691657139,0.0,-0.018905092653877582,0.0,0.0,-0.013525558914637833,0.0,0.0
DEGS1,0.0,0.0,0.0,0.0,0.0,0.012121593565429196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OST4,0.0,0.0,0.0,0.0,0.0,0.004196325040951155,0.0629576081282476,0.0,0.0,-0.00704589951111499,0.0,0.0,-0.009770666127521784,0.0,0.0
SUPT5H,0.0,0.0,0.0,0.0,0.0,0.009301793477712414,0.0,0.0,0.0,0.0,0.0,0.0,-0.016578007038806984,0.0,0.0
TMEM54,0.0,0.0,0.0,0.0,0.0,0.04673973438218601,0.0,0.15351504806355906,-0.010301425932667911,0.0,0.0,0.0,0.0,0.0,0.0
EIF2S3,0.0,0.0,0.0,0.0,0.0,0.03595983878656164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERF2,0.0,0.0,0.0,0.0,0.0,0.0037774441342198622,0.0,-0.005116959064327544,0.0,0.0,0.0,0.0013939772194130576,0.0,0.0,0.0
PARM1,0.0,0.0,0.0,0.0,0.0,0.018951191866850688,0.0,0.0,0.0,-0.03778059195665893,0.0,0.0,0.0,0.0,0.0
GTF2A1,0.0,0.0,0.0,0.0,0.0,-0.0032832009149830715,-0.013430177572408488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDF1,0.0,0.0,0.0,0.0,0.0,-0.006813606259249116,0.0,0.0,0.0,0.0,0.0,0.0,-0.004967798576709633,0.0,0.0
LIMCH1,0.0,0.0,0.0,0.0,0.0,-0.0010322993160229923,-0.0005630630630630658,0.0,-0.001549117835176081,0.0,0.0,-0.0028396758565842413,0.0,0.0,0.0
SP5,0.0,0.0,0.0,0.0,0.0,-0.0014550299519242112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53RK,0.0,0.0,0.0,0.0,0.0,-0.0031294991200619964,-0.002252252252252294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOB2,0.0,0.0,0.0,0.0,0.0,0.029355035689696534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL6,0.0,0.0,0.0,0.0,0.0,-0.0005195846490666558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP104,0.0,0.0,0.0,0.0,0.0,0.00272595207097689,0.0,-0.005847953216374345,0.0,0.0,0.0,-0.0025077411065019387,0.049738208612006625,0.0,0.0
FBXO3,0.0,0.0,0.0,0.0,0.0,-0.004327702071256415,0.0,0.0,0.0,0.0,0.0,0.026435082417069936,0.0,0.0,0.0
C2CD4A,0.0,0.0,0.0,0.0,0.0,-0.0007867416512850038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031346616388000575
PRKCH,0.0,0.0,0.0,0.0,0.0,-0.003421280030252401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTRR,0.0,0.0,0.0,0.0,0.0,0.0016169543744629972,0.0,0.0,0.0,-0.0027417501549278096,0.0,0.0,0.0,0.0,0.0
RAB37,0.0,0.0,0.0,0.0,0.0,-0.002400888616490025,0.0,0.0,-0.0035102100399748083,0.0,0.0,0.0,-0.007724072123936939,0.0,0.0
TEN1,0.0,0.0,0.0,0.0,0.0,-0.011656735651460422,0.0,0.0,0.0,0.0,0.0,-0.0026615252778453527,0.023356447382785535,0.0,0.0
TLR3,0.0,0.0,0.0,0.0,0.0,-0.004383412844552181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDFIP1,0.0,0.0,0.0,0.0,0.0,0.004116586152838437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBFA2T3,0.0,0.0,0.0,0.0,0.0,-0.003436167075466024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM253,0.0,0.0,0.0,0.0,0.0,-0.004138475298273281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMP3,0.0,0.0,0.0,0.0,0.0,0.014051019955433673,0.0,0.0,0.0,-0.005009299144323106,0.0,0.0,0.0,0.0,-0.0031331426278974023
VANGL1,0.0,0.0,0.0,0.0,0.0,-0.005270676699969761,-0.003378378378378291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP30,0.0,0.0,0.0,0.0,0.0,-0.004700544304637349,0.0,0.0,0.0,0.0,-0.001155464345953942,0.0,-0.0036266492080918463,0.0,0.0
NMNAT1,0.0,0.0,0.0,0.0,0.0,-0.0034983414789424815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015243117246832123
BICDL1,0.0,0.0,0.0,0.0,0.0,-0.004422537497966003,0.0,0.0,-0.007476542238127329,0.0,0.0,0.0,0.0,0.0,0.0
CIB2,0.0,0.0,0.0,0.0,0.0,0.015239742587511068,0.0,0.0,-0.0018213797828057923,0.05642800640271897,0.0,0.0,0.0,0.0,0.0
KLHL28,0.0,0.0,0.0,0.0,0.0,-0.0035238190694460774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF12,0.0,0.0,0.0,0.0,0.0,-0.004512095794958107,0.0,0.0,-0.002243341585743807,-0.005145273988188718,-0.004883595863308723,0.0,0.0,0.0,0.0
SOWAHC,0.0,0.0,0.0,0.0,0.0,0.009475446808866327,0.0,0.0,0.0,0.0,-0.0018654494905748487,-0.0005007469637126806,0.0,0.0,-0.0015447755875980704
TFAP4,0.0,0.0,0.0,0.0,0.0,-0.0014798005826640085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004053673008788888,0.0
RPP40,0.0,0.0,0.0,0.0,0.0,-0.0011072280779028379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11orf52,0.0,0.0,0.0,0.0,0.0,0.00505165548000408,0.0,0.0,0.0,0.0,-0.001196759298926743,0.0,0.0,0.0,0.0
ZNF461,0.0,0.0,0.0,0.0,0.0,-0.0011973598649815723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBY1,0.0,0.0,0.0,0.0,0.0,-0.0041247175074116404,0.0,0.0,-0.0011839482968362472,-0.007954243315562111,-0.0010997027346345777,0.0,0.0,0.0,-0.0025296109916565605
ATP7A,0.0,0.0,0.0,0.0,0.0,0.008272536959546552,0.0,-0.005116959064327517,0.0,0.0,-0.0032464677457978565,0.0,-0.006204512775079895,-0.002178684420599313,-0.0024820865068396823
NDRG3,0.0,0.0,0.0,0.0,0.0,0.0006407333289030132,0.0,0.0,0.0,0.0,0.0,-0.0031148147662189312,0.0,0.0,0.0
ZNF383,0.0,0.0,0.0,0.0,0.0,-0.0014110889430152714,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007839137740641224,0.0,0.0
VAV2,0.0,0.0,0.0,0.0,0.0,0.00710188419286393,-0.013597312087623973,0.0,-0.004239298668164889,0.0,0.0,0.0,0.0,0.0,0.0
TRMT5,0.0,0.0,0.0,0.0,0.0,-0.004466201370319215,0.0,0.0,0.0,0.0,0.0,-0.001241481212232885,-0.0018829434908380737,0.0,0.0
ZNF503,0.0,0.0,0.0,0.0,0.0,-0.0014595408420547576,0.0,0.0,0.0,-0.0043739404470830535,0.0,0.0,0.0,0.0,0.0
OSGIN1,0.0,0.0,0.0,0.0,0.0,0.02146832909138329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPS8,0.0,0.0,0.0,0.0,0.0,-0.0028972309928311088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC23,0.0,0.0,0.0,0.0,0.0,-0.0008457697039673848,-0.003378378378378388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1614,0.0,0.0,0.0,0.0,0.0,-0.00041596807840486454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002023579664486283
IFT52,0.0,0.0,0.0,0.0,0.0,-0.0036777941029722005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSL1,0.0,0.0,0.0,0.0,0.0,0.00036241204714125585,-0.0033783783783783157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007698648379217069
MYO18A,0.0,0.0,0.0,0.0,0.0,-0.013064796249708702,0.0,0.0,-0.00613540345594442,0.0,0.0,-0.003069643991590964,-0.012214560454170582,0.0,0.0
RABIF,0.0,0.0,0.0,0.0,0.0,-0.0046099606887768756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAP2,0.0,0.0,0.0,0.0,0.0,-0.0005882513264887225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAGS,0.0,0.0,0.0,0.0,0.0,-0.0024970960042555394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKX,0.0,0.0,0.0,0.0,0.0,-0.001592172959247453,0.0,0.0,-0.0009075169184608093,0.0,0.0,0.0,0.0,0.0,0.0
ZNF285,0.0,0.0,0.0,0.0,0.0,-0.00156668239623335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCH3,0.0,0.0,0.0,0.0,0.0,0.005628381757380305,0.0,0.0,0.0,-0.0031607112287483394,0.0,0.0,0.0,0.0,-0.0036539197688620693
NDUFAB1,0.0,0.0,0.0,0.0,-0.006068478610843033,0.0,0.0,-0.005116959064327558,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014471738272202694
CAPN7,0.0,0.0,0.0,0.0,-0.0012531328320802243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
